CRIM,ZN,INDUS,NOX,RM,AGE,DIS,TAX,PTRATIO,B,LSTAT,month
17.50128021066498,0.0,6.2,0.7357553513351119,9.091234286830646,17.0,7.586520253255221,644.0742321099181,17.4,377.51,3.92,2024-08-01
17.64487021066498,0.0,6.2,0.7357553513351119,7.957234286830646,21.4,7.586520253255221,644.0742321099181,17.4,380.34,3.76,2024-08-01
17.740090210664977,0.0,6.2,0.7357553513351119,7.386234286830646,68.1,7.882920253255222,644.0742321099181,17.4,378.35,11.65,2024-08-01
17.666050210664977,0.0,6.2,0.7357553513351119,8.817234286830647,76.9,7.882920253255222,644.0742321099181,17.4,376.14,5.25,2024-08-01
17.778380210664977,0.0,6.2,0.7387553513351119,9.742234286830646,73.3,8.049820253255222,644.0742321099181,17.4,385.91,2.47,2024-08-01
17.534560210664978,0.0,6.2,0.7387553513351119,9.652234286830646,70.4,7.863320253255221,644.0742321099181,17.4,378.95,3.95,2024-08-01
17.65100021066498,0.0,6.2,0.7387553513351119,8.131234286830647,66.5,7.863320253255221,644.0742321099181,17.4,360.2,8.05,2024-08-01
17.533540210664977,0.0,6.2,0.7387553513351119,7.491234286830647,61.5,7.863320253255221,644.0742321099181,17.4,376.75,10.88,2024-08-01
17.723670210664977,0.0,6.2,0.7387553513351119,8.036234286830647,76.5,8.359420253255221,644.0742321099181,17.4,388.45,9.54,2024-08-01
17.714920210664978,0.0,6.2,0.7387553513351119,8.763234286830647,71.6,8.359420253255221,644.0742321099181,17.4,390.07,4.73,2024-08-01
17.285530210664977,30.0,4.93,0.6597553513351119,7.886234286830646,18.5,10.401320253255221,637.0742321099181,16.6,379.41,6.36,2024-08-01
17.29561021066498,30.0,4.93,0.6597553513351119,8.011234286830646,42.2,10.401320253255221,637.0742321099181,16.6,383.78,7.37,2024-08-01
17.316380210664978,30.0,4.93,0.6597553513351119,8.302234286830647,54.3,10.547520253255222,637.0742321099181,16.6,391.25,11.38,2024-08-01
17.30921021066498,30.0,4.93,0.6597553513351119,7.500234286830646,65.1,10.547520253255222,637.0742321099181,16.6,394.62,12.4,2024-08-01
17.30599021066498,30.0,4.93,0.6597553513351119,7.763234286830646,52.9,11.246920253255222,637.0742321099181,16.6,372.75,11.22,2024-08-01
17.330660210664977,30.0,4.93,0.6597553513351119,7.798234286830646,7.8,11.246920253255222,637.0742321099181,16.6,374.71,5.19,2024-08-01
17.40917021066498,22.0,5.86,0.6627553513351119,6.998234286830646,76.5,12.166320253255222,667.0742321099181,19.1,372.49,12.5,2024-08-01
17.39442021066498,22.0,5.86,0.6627553513351119,7.010234286830647,70.2,12.166320253255222,667.0742321099181,19.1,389.13,18.46,2024-08-01
17.542920210664978,22.0,5.86,0.6627553513351119,7.513234286830646,34.9,12.266920253255222,667.0742321099181,19.1,390.18,9.16,2024-08-01
17.39966021066498,22.0,5.86,0.6627553513351119,7.631234286830646,79.2,12.266920253255222,667.0742321099181,19.1,376.14,10.15,2024-08-01
17.36748021066498,22.0,5.86,0.6627553513351119,7.838234286830646,49.1,12.037920253255223,667.0742321099181,19.1,374.71,9.52,2024-08-01
17.393820210664977,22.0,5.86,0.6627553513351119,8.123234286830646,17.5,12.037920253255223,667.0742321099181,19.1,393.74,6.56,2024-08-01
17.343390210664978,22.0,5.86,0.6627553513351119,7.8922342868306465,13.0,11.608120253255223,667.0742321099181,19.1,396.28,5.9,2024-08-01
17.417180210664977,22.0,5.86,0.6627553513351119,7.843234286830646,8.9,11.608120253255223,667.0742321099181,19.1,377.07,3.59,2024-08-01
17.28530021066498,22.0,5.86,0.6627553513351119,8.362234286830647,6.8,13.118120253255222,667.0742321099181,19.1,386.09,3.53,2024-08-01
17.572030210664977,22.0,5.86,0.6627553513351119,9.664234286830647,8.4,13.118120253255222,667.0742321099181,19.1,396.9,3.54,2024-08-01
17.25128021066498,80.0,3.64,0.623755351335112,7.513234286830646,32.0,13.431720253255222,652.0742321099181,16.4,392.89,6.57,2024-08-01
17.238570210664978,80.0,3.64,0.623755351335112,7.281234286830647,19.1,13.431720253255222,652.0742321099181,16.4,395.18,9.25,2024-08-01
17.21847021066498,90.0,3.75,0.625755351335112,8.859234286830647,34.2,10.547520253255222,581.0742321099181,15.9,386.34,3.11,2024-08-01
17.81463021066498,20.0,3.97,0.878755351335112,10.109234286830647,86.9,6.012420253255222,601.0742321099181,13.0,389.7,5.12,2024-08-01
17.866600210664977,20.0,3.97,0.878755351335112,8.738234286830647,100.0,6.106020253255222,601.0742321099181,13.0,383.29,7.79,2024-08-01
17.859740210664977,20.0,3.97,0.878755351335112,8.247234286830647,100.0,6.2221202532552216,601.0742321099181,13.0,391.93,6.9,2024-08-01
17.743200210664977,20.0,3.97,0.878755351335112,8.608234286830648,81.8,6.3235202532552215,601.0742321099181,13.0,392.8,9.59,2024-08-01
17.73721021066498,20.0,3.97,0.878755351335112,8.925234286830646,89.4,6.351220253255222,601.0742321099181,13.0,388.37,7.26,2024-08-01
17.72323021066498,20.0,3.97,0.878755351335112,9.803234286830646,91.5,6.499920253255222,601.0742321099181,13.0,386.86,5.91,2024-08-01
18.02835021066498,20.0,3.97,0.878755351335112,8.732234286830646,94.5,6.290220253255222,601.0742321099181,13.0,393.42,11.25,2024-08-01
17.75316021066498,20.0,3.97,0.878755351335112,8.611234286830648,91.6,6.141520253255221,601.0742321099181,13.0,387.89,8.1,2024-08-01
17.96471021066498,20.0,3.97,0.878755351335112,6.965234286830646,62.8,6.197920253255221,601.0742321099181,13.0,392.4,10.45,2024-08-01
17.988790210664977,20.0,3.97,0.878755351335112,8.419234286830648,84.6,6.344320253255221,601.0742321099181,13.0,384.07,14.79,2024-08-01
17.78143021066498,20.0,3.97,0.8067553513351119,9.702234286830647,67.0,6.633020253255221,601.0742321099181,13.0,384.54,7.44,2024-08-01
17.74359021066498,20.0,3.97,0.8067553513351119,8.875234286830647,52.6,7.0834202532552215,601.0742321099181,13.0,390.3,3.16,2024-08-01
17.29374021066498,20.0,6.96,0.6957553513351119,7.325234286830646,61.5,8.128920253255222,560.0742321099181,18.6,391.34,13.65,2024-08-01
17.50225021066498,20.0,6.96,0.6957553513351119,7.261234286830646,42.1,8.640420253255222,560.0742321099181,18.6,388.65,13.0,2024-08-01
17.365200210664977,20.0,6.96,0.6957553513351119,7.645234286830647,16.3,8.640420253255222,560.0742321099181,18.6,396.9,6.59,2024-08-01
17.317690210664978,20.0,6.96,0.6957553513351119,7.943234286830647,58.7,8.128920253255222,560.0742321099181,18.6,394.96,7.73,2024-08-01
17.424970210664977,20.0,6.96,0.6957553513351119,9.096234286830647,51.8,8.577920253255222,560.0742321099181,18.6,390.77,6.58,2024-08-01
17.259530210664977,40.0,6.41,0.6787553513351119,8.163234286830647,32.9,8.289020253255222,591.0742321099181,17.6,396.9,3.53,2024-08-01
17.299130210664977,40.0,6.41,0.6787553513351119,8.259234286830647,42.8,8.478720253255222,591.0742321099181,17.6,396.9,2.98,2024-08-01
17.30778021066498,40.0,6.41,0.6787553513351119,8.672234286830648,49.0,8.998620253255222,591.0742321099181,17.6,389.25,6.05,2024-08-01
17.26436021066498,40.0,6.41,0.6787553513351119,8.231234286830647,27.6,9.074220253255222,591.0742321099181,17.6,393.45,4.16,2024-08-01
17.282870210664978,40.0,6.41,0.6787553513351119,7.887234286830647,32.1,8.351720253255221,591.0742321099181,17.6,396.9,7.19,2024-08-01
17.41347021066498,20.0,3.33,0.6746553513351119,8.217234286830648,32.2,8.312120253255221,553.0742321099181,14.9,396.9,4.85,2024-08-01
17.238870210664977,20.0,3.33,0.6746553513351119,9.225234286830647,64.5,8.90612025325522,553.0742321099181,14.9,387.31,3.76,2024-08-01
17.24014021066498,20.0,3.33,0.6746553513351119,8.373234286830646,37.2,9.456120253255222,553.0742321099181,14.9,392.23,4.59,2024-08-01
17.264380210664978,20.0,3.33,0.6746553513351119,9.050234286830646,49.7,9.423320253255222,553.0742321099181,14.9,377.07,3.01,2024-08-01
17.21810021066498,90.0,1.21,0.632755351335112,9.328234286830646,24.8,10.096420253255221,535.0742321099181,13.6,395.52,3.16,2024-08-01
17.21215021066498,90.0,2.97,0.631755351335112,8.493234286830647,20.8,11.518720253255221,622.0742321099181,15.3,394.72,7.85,2024-08-01
17.21405021066498,55.0,2.25,0.620755351335112,7.858234286830647,31.9,11.518720253255221,637.0742321099181,15.3,394.72,8.23,2024-08-01
17.222740210664977,80.0,1.76,0.616755351335112,7.635234286830647,31.5,13.300620253255222,578.0742321099181,18.2,341.6,12.93,2024-08-01
17.241800210664977,52.5,5.32,0.636755351335112,7.614234286830646,31.3,11.528620253255221,630.0742321099181,16.6,396.9,7.14,2024-08-01
17.248990210664978,52.5,5.32,0.636755351335112,7.720234286830647,45.6,11.528620253255221,630.0742321099181,16.6,396.9,7.6,2024-08-01
17.24606021066498,52.5,5.32,0.636755351335112,7.970234286830647,22.9,11.528620253255221,630.0742321099181,16.6,371.72,9.51,2024-08-01
17.238110210664978,80.0,4.95,0.6427553513351119,8.266234286830647,27.9,9.328120253255221,582.0742321099181,19.2,396.9,3.33,2024-08-01
17.281950210664977,80.0,4.95,0.6427553513351119,8.553234286830646,27.7,9.328120253255221,582.0742321099181,19.2,396.9,3.56,2024-08-01
17.239240210664978,80.0,4.95,0.6427553513351119,8.035234286830647,23.4,9.328120253255221,582.0742321099181,19.2,396.9,4.7,2024-08-01
17.28574021066498,0.0,13.92,0.6687553513351119,7.532234286830646,18.4,9.71412025325522,626.0742321099181,16.0,396.9,8.58,2024-08-01
17.28508021066498,0.0,13.92,0.6687553513351119,7.414234286830647,42.3,9.71412025325522,626.0742321099181,16.0,396.9,10.4,2024-08-01
17.332410210664978,0.0,13.92,0.6687553513351119,8.083234286830647,31.1,10.171820253255222,626.0742321099181,16.0,396.9,6.27,2024-08-01
17.256810210664977,0.0,13.92,0.6687553513351119,7.954234286830647,51.0,10.171820253255222,626.0742321099181,16.0,392.85,7.39,2024-08-01
17.34412021066498,0.0,13.92,0.6687553513351119,7.1952342868306465,58.0,10.531420253255222,626.0742321099181,16.0,396.9,15.84,2024-08-01
17.26775021066498,70.0,2.24,0.631755351335112,7.750234286830646,20.1,12.039220253255221,695.0742321099181,14.8,368.24,4.97,2024-08-01
17.25870021066498,70.0,2.24,0.631755351335112,8.446234286830647,10.0,12.039220253255221,695.0742321099181,14.8,371.58,4.74,2024-08-01
17.24726021066498,70.0,2.24,0.631755351335112,8.276234286830647,47.4,12.039220253255221,695.0742321099181,14.8,390.86,6.07,2024-08-01
17.23846021066498,34.0,6.09,0.6647553513351119,7.995234286830646,40.4,9.703120253255221,666.0742321099181,16.1,395.75,9.5,2024-08-01
17.295750210664977,34.0,6.09,0.6647553513351119,7.9002342868306465,18.4,9.703120253255221,666.0742321099181,16.1,383.61,8.67,2024-08-01
17.30309021066498,34.0,6.09,0.6647553513351119,8.387234286830648,17.7,9.703120253255221,666.0742321099181,16.1,390.43,4.86,2024-08-01
17.25824021066498,33.0,2.18,0.7037553513351119,8.641234286830647,41.1,8.233420253255222,559.0742321099181,18.4,393.68,6.93,2024-08-01
17.25788021066498,33.0,2.18,0.7037553513351119,8.021234286830646,58.1,7.581420253255222,559.0742321099181,18.4,393.36,8.93,2024-08-01
17.27812021066498,33.0,2.18,0.7037553513351119,8.825234286830646,71.9,7.310620253255221,559.0742321099181,18.4,396.9,6.47,2024-08-01
17.25241021066498,33.0,2.18,0.7037553513351119,8.254234286830647,70.3,7.394120253255222,559.0742321099181,18.4,396.9,7.53,2024-08-01
17.696070210664978,0.0,9.9,0.775755351335112,8.040234286830646,82.5,7.5289202532552215,641.0742321099181,18.4,396.9,4.54,2024-08-01
17.552490210664978,0.0,9.9,0.775755351335112,7.377234286830647,76.7,7.313920253255222,641.0742321099181,18.4,396.24,9.97,2024-08-01
19.83857021066498,0.0,9.9,0.775755351335112,6.378234286830646,37.8,6.730820253255222,641.0742321099181,18.4,350.45,12.64,2024-08-01
17.99350021066498,0.0,9.9,0.775755351335112,7.527234286830646,52.8,6.8517202532552215,641.0742321099181,18.4,396.9,5.98,2024-08-01
17.46478021066498,0.0,9.9,0.775755351335112,7.428234286830646,90.4,7.045420253255221,641.0742321099181,18.4,396.3,11.72,2024-08-01
17.47247021066498,0.0,9.9,0.775755351335112,7.6712342868306465,82.8,7.474220253255222,641.0742321099181,18.4,393.39,7.9,2024-08-01
17.572290210664978,0.0,9.9,0.775755351335112,7.972234286830647,87.3,7.813720253255221,641.0742321099181,18.4,395.69,9.28,2024-08-01
17.45665021066498,0.0,9.9,0.775755351335112,7.1102342868306465,77.7,8.156420253255222,641.0742321099181,18.4,396.42,11.5,2024-08-01
17.521360210664977,0.0,9.9,0.775755351335112,7.319234286830646,83.2,8.210020253255221,641.0742321099181,18.4,390.7,18.33,2024-08-01
17.448310210664978,0.0,9.9,0.775755351335112,7.1872342868306465,71.7,8.24312025325522,641.0742321099181,18.4,396.9,15.94,2024-08-01
17.60511021066498,0.0,9.9,0.775755351335112,7.787234286830646,67.2,7.743920253255222,641.0742321099181,18.4,395.21,10.36,2024-08-01
17.67856021066498,0.0,9.9,0.775755351335112,7.518234286830647,58.8,8.213320253255223,641.0742321099181,18.4,396.23,12.73,2024-08-01
17.37069021066498,0.0,7.38,0.7247553513351119,7.831234286830647,52.3,8.751820253255222,624.0742321099181,19.6,396.9,7.2,2024-08-01
17.38468021066498,0.0,7.38,0.7247553513351119,7.781234286830647,54.3,8.751820253255222,624.0742321099181,19.6,396.9,6.87,2024-08-01
17.55423021066498,0.0,7.38,0.7247553513351119,7.446234286830647,49.9,8.932520253255221,624.0742321099181,19.6,396.9,7.7,2024-08-01
17.487010210664977,0.0,7.38,0.7247553513351119,7.113234286830647,74.3,8.932520253255221,624.0742321099181,19.6,391.13,11.74,2024-08-01
17.54418021066498,0.0,7.38,0.7247553513351119,7.8202342868306465,40.1,8.932520253255221,624.0742321099181,19.6,396.9,6.12,2024-08-01
17.394950210664977,0.0,7.38,0.7247553513351119,7.8362342868306465,14.7,9.62732025325522,624.0742321099181,19.6,393.68,5.08,2024-08-01
17.50656021066498,0.0,7.38,0.7247553513351119,7.717234286830647,28.9,9.62732025325522,624.0742321099181,19.6,396.9,6.15,2024-08-01
17.444120210664977,0.0,7.38,0.7247553513351119,7.488234286830647,43.7,9.62732025325522,624.0742321099181,19.6,396.9,12.79,2024-08-01
17.269260210664978,0.0,3.24,0.6917553513351119,7.273234286830647,25.8,9.42602025325522,767.0742321099181,16.9,382.44,9.97,2024-08-01
17.27033021066498,0.0,3.24,0.6917553513351119,7.738234286830647,17.2,9.42602025325522,767.0742321099181,16.9,375.21,7.34,2024-08-01
17.248530210664978,0.0,3.24,0.6917553513351119,7.549234286830647,32.2,10.085020253255221,767.0742321099181,16.9,368.57,9.09,2024-08-01
17.253320210664977,35.0,6.06,0.6696553513351119,7.111234286830647,28.4,10.852120253255222,641.0742321099181,16.9,394.02,12.43,2024-08-01
17.237750210664977,35.0,6.06,0.6696553513351119,7.436234286830646,23.3,10.852120253255222,641.0742321099181,16.9,362.25,7.83,2024-08-01
17.25392021066498,0.0,5.19,0.746755351335112,7.721234286830646,38.1,10.66982025325522,561.0742321099181,20.2,389.71,5.68,2024-08-01
17.240470210664977,0.0,5.19,0.746755351335112,7.715234286830646,38.5,10.66982025325522,561.0742321099181,20.2,389.4,6.75,2024-08-01
17.242700210664978,0.0,5.19,0.746755351335112,7.442234286830646,34.5,10.196720253255222,561.0742321099181,20.2,396.9,8.01,2024-08-01
17.237360210664978,0.0,5.19,0.746755351335112,7.274234286830646,46.3,9.442520253255221,561.0742321099181,20.2,396.9,9.8,2024-08-01
17.233500210664978,0.0,5.19,0.746755351335112,7.300234286830646,59.6,9.826420253255222,561.0742321099181,20.2,394.81,10.56,2024-08-01
17.236150210664977,0.0,5.19,0.746755351335112,7.464234286830647,37.3,9.02362025325522,561.0742321099181,20.2,396.14,8.51,2024-08-01
17.25806021066498,0.0,5.19,0.746755351335112,7.390234286830647,45.4,9.02362025325522,561.0742321099181,20.2,396.9,9.74,2024-08-01
17.264600210664977,0.0,5.19,0.746755351335112,7.373234286830646,58.5,9.02362025325522,561.0742321099181,20.2,396.9,9.29,2024-08-01
17.21610021066498,35.0,1.52,0.6737553513351119,8.646234286830646,49.3,11.24932025325522,621.0742321099181,15.5,394.74,5.49,2024-08-01
17.228070210664978,0.0,1.89,0.749755351335112,7.9452342868306465,59.7,10.478320253255221,759.0742321099181,15.9,389.96,8.65,2024-08-01
17.22852021066498,55.0,3.78,0.7157553513351119,8.101234286830646,56.4,9.943520253255222,707.0742321099181,17.6,396.9,7.18,2024-08-01
17.23358021066498,55.0,3.78,0.7157553513351119,8.279234286830647,28.1,10.676820253255222,707.0742321099181,17.6,387.97,4.61,2024-08-01
17.23422021066498,0.0,4.39,0.6737553513351119,7.419234286830647,48.5,12.225020253255222,689.0742321099181,18.8,385.64,10.53,2024-08-01
17.26471021066498,0.0,4.39,0.6737553513351119,7.303234286830646,52.3,12.225020253255222,689.0742321099181,18.8,364.61,12.67,2024-08-01
17.221790210664977,85.0,4.15,0.6607553513351119,7.9212342868306465,27.7,12.746720253255221,688.0742321099181,17.9,392.43,6.36,2024-08-01
17.21810021066498,80.0,2.01,0.6667553513351119,8.040234286830646,29.7,12.555420253255221,617.0742321099181,17.0,390.94,5.99,2024-08-01
17.23208021066498,40.0,1.25,0.6607553513351119,8.344234286830646,34.5,13.003520253255221,672.0742321099181,19.7,389.85,5.89,2024-08-01
17.26520021066498,40.0,1.25,0.6607553513351119,7.895234286830647,44.4,13.003520253255221,672.0742321099181,19.7,396.9,5.98,2024-08-01
17.282590210664978,60.0,1.69,0.6427553513351119,7.984234286830646,35.9,14.921720253255222,748.0742321099181,18.3,370.78,5.49,2024-08-01
17.27553021066498,60.0,1.69,0.6427553513351119,7.289234286830647,18.5,14.921720253255222,748.0742321099181,18.3,392.33,7.79,2024-08-01
17.220180210664978,90.0,2.02,0.6417553513351119,8.133234286830646,36.1,16.33792025325522,524.0742321099181,17.0,384.46,4.5,2024-08-01
17.246100210664977,80.0,1.91,0.6447553513351119,7.068234286830647,21.9,14.79712025325522,671.0742321099181,22.0,382.8,8.05,2024-08-01
17.30968021066498,80.0,1.91,0.6447553513351119,7.341234286830646,19.5,14.79712025325522,671.0742321099181,22.0,376.04,5.57,2024-08-01
26.18605021066498,0.0,18.1,1.0017553513351118,7.617234286830646,97.4,6.333620253255221,1003.0742321099181,20.2,377.73,17.6,2024-08-01
21.052790210664977,0.0,18.1,1.0017553513351118,7.800234286830646,91.0,6.716620253255222,1003.0742321099181,20.2,391.34,13.27,2024-08-01
22.404860210664978,0.0,18.1,1.0017553513351118,7.532234286830646,83.4,6.934120253255221,1003.0742321099181,20.2,395.43,11.48,2024-08-01
21.464400210664976,0.0,18.1,1.0017553513351118,7.5172342868306465,81.3,6.720520253255222,1003.0742321099181,20.2,390.74,12.67,2024-08-01
21.74501021066498,0.0,18.1,1.0017553513351118,7.803234286830646,88.0,6.729620253255222,1003.0742321099181,20.2,374.56,7.79,2024-08-01
21.039930210664977,0.0,18.1,1.0017553513351118,7.656234286830647,91.1,6.506920253255222,1003.0742321099181,20.2,350.65,14.19,2024-08-01
20.881310210664978,0.0,18.1,1.0017553513351118,6.7672342868306465,96.2,6.315020253255222,1003.0742321099181,20.2,380.79,10.19,2024-08-01
21.42548021066498,0.0,18.1,1.0017553513351118,7.208234286830646,89.0,6.116120253255222,1003.0742321099181,20.2,353.04,14.64,2024-08-01
20.67737021066498,0.0,18.1,0.9497553513351119,10.185234286830646,82.9,6.116120253255222,1003.0742321099181,20.2,354.55,5.29,2024-08-01
21.758960210664977,0.0,18.1,0.9497553513351119,4.966234286830646,87.9,5.824620253255222,1003.0742321099181,20.2,354.7,7.12,2024-08-01
20.90004021066498,0.0,18.1,0.9497553513351119,6.3682342868306465,91.4,5.963720253255222,1003.0742321099181,20.2,316.03,14.0,2024-08-01
30.72529021066498,0.0,18.1,0.8627553513351119,5.268234286830647,100.0,5.722020253255222,1003.0742321099181,20.2,131.42,13.33,2024-08-01
22.101310210664977,0.0,18.1,0.8627553513351119,6.375234286830646,100.0,5.543920253255221,1003.0742321099181,20.2,375.52,3.26,2024-08-01
22.873070210664977,0.0,18.1,0.8627553513351119,8.088234286830646,96.8,5.568120253255222,1003.0742321099181,20.2,375.33,3.73,2024-08-01
23.74185021066498,0.0,18.1,0.8627553513351119,8.421234286830646,97.5,5.4138202532552215,1003.0742321099181,20.2,392.05,2.96,2024-08-01
